0	 0.322402	 0.322402	 610
0.00780996	 0.325839	 0.325839	 610
0.0156199	 0.329229	 0.329229	 610
0.0234299	 0.332571	 0.332571	 610
0.0312398	 0.33586	 0.33586	 610
0.0390498	 0.339094	 0.339094	 610
0.0468597	 0.342271	 0.342271	 610
0.0546697	 0.345389	 0.345389	 610
0.0624797	 0.348444	 0.348444	 610
0.0702896	 0.351434	 0.351434	 610
0.0780996	 0.354357	 0.354357	 610
0.0859095	 0.357211	 0.357211	 610
0.0937195	 0.359994	 0.359994	 610
0.101529	 0.362704	 0.362704	 610
0.109339	 0.365338	 0.365338	 610
0.117149	 0.367894	 0.367894	 610
0.124959	 0.370372	 0.370372	 610
0.132769	 0.372769	 0.372769	 610
0.140579	 0.375084	 0.375084	 610
0.148389	 0.377314	 0.377314	 610
0.156199	 0.37946	 0.37946	 610
0.164009	 0.381518	 0.381518	 610
0.171819	 0.383489	 0.383489	 610
0.179629	 0.38537	 0.38537	 610
0.187439	 0.387161	 0.387161	 610
0.195249	 0.38886	 0.38886	 610
0.203059	 0.390468	 0.390468	 610
0.210869	 0.391982	 0.391982	 610
0.218679	 0.393402	 0.393402	 610
0.226489	 0.394727	 0.394727	 610
0.234299	 0.395958	 0.395958	 610
0.242109	 0.397092	 0.397092	 610
0.249919	 0.398131	 0.398131	 610
0.257729	 0.399073	 0.399073	 610
0.265539	 0.399918	 0.399918	 610
0.273349	 0.400667	 0.400667	 610
0.281158	 0.401318	 0.401318	 610
0.288968	 0.401873	 0.401873	 610
0.296778	 0.40233	 0.40233	 610
0.304588	 0.402691	 0.402691	 610
0.312398	 0.402956	 0.402956	 610
0.320208	 0.403124	 0.403124	 610
0.328018	 0.403196	 0.403196	 610
0.335828	 0.403173	 0.403173	 610
0.343638	 0.403056	 0.403056	 610
0.351448	 0.402845	 0.402845	 610
0.359258	 0.40254	 0.40254	 610
0.367068	 0.402143	 0.402143	 610
0.374878	 0.401654	 0.401654	 610
0.382688	 0.401075	 0.401075	 610
0.390498	 0.400406	 0.400406	 610
0.398308	 0.39965	 0.39965	 610
0.406118	 0.398806	 0.398806	 610
0.413928	 0.397876	 0.397876	 610
0.421738	 0.396862	 0.396862	 610
0.429548	 0.395765	 0.395765	 610
0.437358	 0.394587	 0.394587	 610
0.445168	 0.393329	 0.393329	 610
0.452978	 0.391993	 0.391993	 610
0.460788	 0.39058	 0.39058	 610
0.468597	 0.389094	 0.389094	 610
0.476407	 0.387534	 0.387534	 610
0.484217	 0.385905	 0.385905	 610
0.492027	 0.384207	 0.384207	 610
0.499837	 0.382443	 0.382443	 610
0.507647	 0.380615	 0.380615	 610
0.515457	 0.378725	 0.378725	 610
0.523267	 0.376776	 0.376776	 610
0.531077	 0.37477	 0.37477	 610
0.538887	 0.372709	 0.372709	 610
0.546697	 0.370596	 0.370596	 610
0.554507	 0.368435	 0.368435	 610
0.562317	 0.366226	 0.366226	 610
0.570127	 0.363974	 0.363974	 610
0.577937	 0.361681	 0.361681	 610
0.585747	 0.359349	 0.359349	 610
0.593557	 0.356983	 0.356983	 610
0.601367	 0.354583	 0.354583	 610
0.609177	 0.352155	 0.352155	 610
0.616987	 0.3497	 0.3497	 610
0.624797	 0.347222	 0.347222	 610
0.632607	 0.344723	 0.344723	 610
0.640417	 0.342208	 0.342208	 610
0.648226	 0.339678	 0.339678	 610
0.656036	 0.337138	 0.337138	 610
0.663846	 0.334591	 0.334591	 610
0.671656	 0.332039	 0.332039	 610
0.679466	 0.329486	 0.329486	 610
0.687276	 0.326936	 0.326936	 610
0.695086	 0.324391	 0.324391	 610
0.702896	 0.321854	 0.321854	 610
0.710706	 0.31933	 0.31933	 610
0.718516	 0.316821	 0.316821	 610
0.726326	 0.31433	 0.31433	 610
0.734136	 0.311861	 0.311861	 610
0.741946	 0.309417	 0.309417	 610
0.749756	 0.307	 0.307	 610
0.757566	 0.304615	 0.304615	 610
